codigo,geocodigo,municipio,uf
351420,3514205,Dolcinópolis,SP
510360,5103601,Dom Aquino,MT
291010,2910107,Dom Basílio,BA
312247,3122470,Dom Bosco,MG
312250,3122504,Dom Cavati,MG
150293,1502939,Dom Eliseu,PA
220340,2203404,Dom Expedito Lopes,PI
430650,4306502,Dom Feliciano,RS
220345,2203453,Dom Inocêncio,PI
312260,3122603,Dom Joaquim,MG
291020,2910206,Dom Macedo Costa,BA
430660,4306601,Dom Pedrito,RS
210380,2103802,Dom Pedro,MA
430655,4306551,Dom Pedro de Alcântara,RS
312270,3122702,Dom Silvério,MG
312280,3122801,Dom Viçoso,MG
320190,3201902,Domingos Martins,ES
220342,2203420,Domingos Mourão,PI
420510,4205100,Dona Emma,SC
312290,3122900,Dona Eusébia,MG
430670,4306700,Dona Francisca,RS
250570,2505709,Dona Inês,PB
312300,3123007,Dores de Campos,MG
312310,3123106,Dores de Guanhães,MG
312320,3123205,Dores do Indaiá,MG
320200,3202009,Dores do Rio Preto,ES
312330,3123304,Dores do Turvo,MG
312340,3123403,Doresópolis,MG
260515,2605152,Dormentes,PE
500350,5003504,Douradina,MS
410725,4107256,Douradina,PR
351430,3514304,Dourado,SP
312350,3123502,Douradoquara,MG
500370,5003702,Dourados,MS
410730,4107306,Doutor Camargo,PR
430673,4306734,Doutor Maurício Cardoso,RS
420515,4205159,Doutor Pedrinho,SC
430675,4306759,Doutor Ricardo,RS
240320,2403202,Doutor Severiano,RN
412863,4128633,Doutor Ulysses,PR
520725,5207253,Doverlândia,GO
351440,3514403,Dracena,SP
351450,3514502,Duartina,SP
330160,3301603,Duas Barras,RJ
250580,2505808,Duas Estradas,PB
170730,1707306,Dueré,TO
351460,3514601,Dumont,SP
210390,2103901,Duque Bacelar,MA
330170,3301702,Duque de Caxias,RJ
312352,3123528,Durandé,MG
351470,3514700,Echaporã,SP
320210,3202108,Ecoporanga,ES
520735,5207352,Edealina,GO
520740,5207402,Edéia,GO
130140,1301407,Eirunepé,AM
500375,5003751,Eldorado,MS
351480,3514809,Eldorado,SP
150295,1502954,Eldorado do Carajás,PA
430676,4306767,Eldorado do Sul,RS
220350,2203503,Elesbão Veloso,PI
351490,3514908,Elias Fausto,SP
220360,2203602,Eliseu Martins,PI
351492,3514924,Elisiário,SP
291030,2910305,Elísio Medrado,BA
312360,3123601,Elói Mendes,MG
250590,2505907,Emas,PB
351495,3514957,Embaúba,SP
351500,3515004,Embu das Artes,SP
351510,3515103,Embu-Guaçu,SP
351512,3515129,Emilianópolis,SP
430680,4306809,Encantado,RS
240330,2403301,Encanto,RN
291040,2910404,Encruzilhada,BA
430690,4306908,Encruzilhada do Sul,RS
410740,4107405,Enéas Marques,PR
410750,4107504,Engenheiro Beltrão,PR
312370,3123700,Engenheiro Caldas,MG
351515,3515152,Engenheiro Coelho,SP
312380,3123809,Engenheiro Navarro,MG
330180,3301801,Engenheiro Paulo de Frontin,RJ
430692,4306924,Engenho Velho,RS
312385,3123858,Entre Folhas,MG
291050,2910503,Entre Rios,BA
420517,4205175,Entre Rios,SC
312390,3123908,Entre Rios de Minas,MG
410753,4107538,Entre Rios do Oeste,PR
430695,4306957,Entre Rios do Sul,RS
430693,4306932,Entre-Ijuís,RS
130150,1301506,Envira,AM
120025,1200252,Epitaciolândia,AC
240340,2403400,Equador,RN
430697,4306973,Erebango,RS
430700,4307005,Erechim,RS
230427,2304277,Ererê,CE
290050,2900504,Érico Cardoso,BA
420519,4205191,Ermo,SC
430705,4307054,Ernestina,RS
430720,4307203,Erval Grande,RS
430730,4307302,Erval Seco,RS
420520,4205209,Erval Velho,SC
312400,3124005,Ervália,MG
260520,2605202,Escada,PE
430740,4307401,Esmeralda,RS
312410,3124104,Esmeraldas,MG
312420,3124203,Espera Feliz,MG
250600,2506004,Esperança,PB
430745,4307450,Esperança do Sul,RS
410752,4107520,Esperança Nova,PR
170740,1707405,Esperantina,TO
220370,2203701,Esperantina,PI
210400,2104008,Esperantinópolis,MA
410754,4107546,Espigão Alto do Iguaçu,PR
110009,1100098,Espigão D'Oeste,RO
312430,3124302,Espinosa,MG
240350,2403509,Espírito Santo,RN
312440,3124401,Espírito Santo do Dourado,MG
351518,3515186,Espírito Santo do Pinhal,SP
351519,3515194,Espírito Santo do Turvo,SP
291060,2910602,Esplanada,BA
430750,4307500,Espumoso,RS
430755,4307559,Estação,RS
280210,2802106,Estância,SE
430760,4307609,Estância Velha,RS
430770,4307708,Esteio,RS
312450,3124500,Estiva,MG
355730,3557303,Estiva Gerbi,SP
210405,2104057,Estreito,MA
430780,4307807,Estrela,RS
351520,3515202,Estrela d'Oeste,SP
312460,3124609,Estrela Dalva,MG
270255,2702553,Estrela de Alagoas,AL
312470,3124708,Estrela do Indaiá,MG
520750,5207501,Estrela do Norte,GO
351530,3515301,Estrela do Norte,SP
312480,3124807,Estrela do Sul,MG
430781,4307815,Estrela Velha,RS
291070,2910701,Euclides da Cunha,BA
351535,3515350,Euclides da Cunha Paulista,SP
430783,4307831,Eugênio de Castro,RS
312490,3124906,Eugenópolis,MG
291072,2910727,Eunápolis,BA
230428,2304285,Eusébio,CE
312500,3125002,Ewbank da Câmara,MG
312510,3125101,Extrema,MG
240360,2403608,Extremoz,RN
260530,2605301,Exu,PE
250610,2506103,Fagundes,PB
430786,4307864,Fagundes Varela,RS
520753,5207535,Faina,GO
312520,3125200,Fama,MG
312530,3125309,Faria Lemos,MG
230430,2304301,Farias Brito,CE
150300,1503002,Faro,PA
410755,4107553,Farol,PR
430790,4307906,Farroupilha,RS
351540,3515400,Fartura,SP
220375,2203750,Fartura do Piauí,PI
170755,1707553,Fátima,TO
291075,2910750,Fátima,BA
500380,5003801,Fátima do Sul,MS
410760,4107603,Faxinal,PR
430800,4308003,Faxinal do Soturno,RS
420530,4205308,Faxinal dos Guedes,SC
430805,4308052,Faxinalzinho,RS
520760,5207600,Fazenda Nova,GO
410765,4107652,Fazenda Rio Grande,PR
430807,4308078,Fazenda Vilanova,RS
120030,1200302,Feijó,AC
291077,2910776,Feira da Mata,BA
291080,2910800,Feira de Santana,BA
270260,2702603,Feira Grande,AL
260540,2605400,Feira Nova,PE
280220,2802205,Feira Nova,SE
210407,2104073,Feira Nova do Maranhão,MA
312540,3125408,Felício dos Santos,MG
240370,2403707,Felipe Guerra,RN
312560,3125606,Felisburgo,MG
312570,3125705,Felixlândia,MG
430810,4308102,Feliz,RS
270270,2702702,Feliz Deserto,AL
510370,5103700,Feliz Natal,MT
410770,4107702,Fênix,PR
410773,4107736,Fernandes Pinheiro,PR
312580,3125804,Fernandes Tourinho,MG
260545,2605459,Fernando de Noronha,PE
210408,2104081,Fernando Falcão,MA
240375,2403756,Fernando Pedroza,RN
351560,3515608,Fernando Prestes,SP
351550,3515509,Fernandópolis,SP
351565,3515657,Fernão,SP
351570,3515707,Ferraz de Vasconcelos,SP
160023,1600238,Ferreira Gomes,AP
260550,2605509,Ferreiros,PE
312590,3125903,Ferros,MG
312595,3125952,Fervedouro,MG
410775,4107751,Figueira,PR
500390,5003900,Figueirão,MS
170765,1707652,Figueirópolis,TO
510380,5103809,Figueirópolis D'Oeste,MT
170770,1707702,Filadélfia,TO
291085,2910859,Filadélfia,BA
291090,2910909,Firmino Alves,BA
520780,5207808,Firminópolis,GO
270280,2702801,Flexeiras,AL
410785,4107850,Flor da Serra do Sul,PR
420535,4205357,Flor do Sertão,SC
351580,3515806,Flora Rica,SP
410780,4107801,Floraí,PR
240380,2403806,Florânia,RN
351590,3515905,Floreal,SP
260560,2605608,Flores,PE
430820,4308201,Flores da Cunha,RS
520790,5207907,Flores de Goiás,GO
220380,2203800,Flores do Piauí,PI
410790,4107900,Floresta,PR
260570,2605707,Floresta,PE
291100,2911006,Floresta Azul,BA
150304,1503044,Floresta do Araguaia,PA
220385,2203859,Floresta do Piauí,PI
312600,3126000,Florestal,MG
410800,4108007,Florestópolis,PR
220390,2203909,Floriano,PI
430825,4308250,Floriano Peixoto,RS
420540,4205407,Florianópolis,SC
410810,4108106,Flórida,PR
351600,3516002,Flórida Paulista,SP
351610,3516101,Florínia,SP
130160,1301605,Fonte Boa,AM
430830,4308300,Fontoura Xavier,RS
312610,3126109,Formiga,MG
430840,4308409,Formigueiro,RS
520800,5208004,Formosa,GO
210409,2104099,Formosa da Serra Negra,MA
410820,4108205,Formosa do Oeste,PR
291110,2911105,Formosa do Rio Preto,BA
420543,4205431,Formosa do Sul,SC
520810,5208103,Formoso,GO
312620,3126208,Formoso,MG
170820,1708205,Formoso do Araguaia,TO
430843,4308433,Forquetinha,RS
230435,2304350,Forquilha,CE
420545,4205456,Forquilhinha,SC
230440,2304400,Fortaleza,CE
312630,3126307,Fortaleza de Minas,MG
170825,1708254,Fortaleza do Tabocão,TO
210410,2104107,Fortaleza dos Nogueiras,MA
430845,4308458,Fortaleza dos Valos,RS
230445,2304459,Fortim,CE
210420,2104206,Fortuna,MA
312640,3126406,Fortuna de Minas,MG
410830,4108304,Foz do Iguaçu,PR
410845,4108452,Foz do Jordão,PR
420550,4205506,Fraiburgo,SC
351620,3516200,Franca,SP
220400,2204006,Francinópolis,PI
410832,4108320,Francisco Alves,PR
220410,2204105,Francisco Ayres,PI
312650,3126505,Francisco Badaró,MG
410840,4108403,Francisco Beltrão,PR
240390,2403905,Francisco Dantas,RN
312660,3126604,Francisco Dumont,MG
220415,2204154,Francisco Macedo,PI
351630,3516309,Francisco Morato,SP
312670,3126703,Francisco Sá,MG
220420,2204204,Francisco Santos,PI
312675,3126752,Franciscópolis,MG
351640,3516408,Franco da Rocha,SP
230450,2304509,Frecheirinha,CE
430850,4308508,Frederico Westphalen,RS
312680,3126802,Frei Gaspar,MG
312690,3126901,Frei Inocêncio,MG
312695,3126950,Frei Lagonegro,MG
250620,2506202,Frei Martinho,PB
260580,2605806,Frei Miguelinho,PE
280230,2802304,Frei Paulo,SE
420555,4205555,Frei Rogério,SC
312700,3127008,Fronteira,MG
312705,3127057,Fronteira dos Vales,MG
220430,2204303,Fronteiras,PI
312707,3127073,Fruta de Leite,MG
312710,3127107,Frutal,MG
240400,2404002,Frutuoso Gomes,RN
320220,3202207,Fundão,ES
312720,3127206,Funilândia,MG
351650,3516507,Gabriel Monteiro,SP
250625,2506251,Gado Bravo,PB
351660,3516606,Gália,SP
312730,3127305,Galiléia,MG
240410,2404101,Galinhos,RN
420560,4205605,Galvão,SC
260590,2605905,Gameleira,PE
520815,5208152,Gameleira de Goiás,GO
312733,3127339,Gameleiras,MG
291120,2911204,Gandu,BA
260600,2606002,Garanhuns,PE
280240,2802403,Gararu,SE
351670,3516705,Garça,SP
430860,4308607,Garibaldi,RS
420570,4205704,Garopaba,SC
150307,1503077,Garrafão do Norte,PA
430865,4308656,Garruchos,RS
420580,4205803,Garuva,SC
420590,4205902,Gaspar,SC
351680,3516804,Gastão Vidigal,SP
510385,5103858,Gaúcha do Norte,MT
430870,4308706,Gaurama,RS
291125,2911253,Gavião,BA
351685,3516853,Gavião Peixoto,SP
220435,2204352,Geminiano,PI
430880,4308805,General Câmara,RS
510390,5103908,General Carneiro,MT
410850,4108502,General Carneiro,PR
280250,2802502,General Maynard,SE
351690,3516903,General Salgado,SP
230460,2304608,General Sampaio,CE
430885,4308854,Gentil,RS
291130,2911303,Gentio do Ouro,BA
351700,3517000,Getulina,SP
430890,4308904,Getúlio Vargas,RS
220440,2204402,Gilbués,PI
270290,2702900,Girau do Ponciano,AL
430900,4309001,Giruá,RS
312735,3127354,Glaucilândia,MG
351710,3517109,Glicério,SP
291140,2911402,Glória,BA
510395,5103957,Glória D'Oeste,MT
500400,5004007,Glória de Dourados,MS
260610,2606101,Glória do Goitá,PE
430905,4309050,Glorinha,RS
210430,2104305,Godofredo Viana,MA
410855,4108551,Godoy Moreira,PR
312737,3127370,Goiabeira,MG
312738,3127388,Goianá,MG
260620,2606200,Goiana,PE
520840,5208400,Goianápolis,GO
520850,5208509,Goiandira,GO
520860,5208608,Goianésia,GO
150309,1503093,Goianésia do Pará,PA
520870,5208707,Goiânia,GO
240420,2404200,Goianinha,RN
520880,5208806,Goianira,GO
170830,1708304,Goianorte,TO
520890,5208905,Goiás,GO
170900,1709005,Goiatins,TO
520910,5209101,Goiatuba,GO
410860,4108601,Goioerê,PR
410865,4108650,Goioxim,PR
312740,3127404,Gonçalves,MG
210440,2104404,Gonçalves Dias,MA
291150,2911501,Gongogi,BA
312750,3127503,Gonzaga,MG
312760,3127602,Gouveia,MG
520915,5209150,Gouvelândia,GO
210450,2104503,Governador Archer,MA
420600,4206009,Governador Celso Ramos,SC
